Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
sweatpants,Black,No,800,200,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat7,11276,4dW56Dhznhjn5H9Ce,BOTTOMS
tennis skirt,White,No,1440,360,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexSkirtAlineTennis0,4223,cPZdHk6QxtxFF5gFW,BOTTOMS
tennis skirt,Navy blue,No,1440,360,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexSkirtAlineTennis1,8782,TdeZ9cmn3ejB6FRJv,BOTTOMS
tennis skirt,Light blue,No,1440,360,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexSkirtAlineTennis2,8783,NRzStqGcSJDW7ppGo,BOTTOMS
tennis skirt,Pink,No,1440,360,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexSkirtAlineTennis3,8784,HBatHaLp6us4m4Ky2,BOTTOMS
terry-cloth shorts,Pink,No,1260,315,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy0,5711,HE5xJzP3Yu9ifJ745,BOTTOMS
terry-cloth shorts,Blue,No,1260,315,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy1,8848,xiZ7C3vewcTv5ieS7,BOTTOMS
terry-cloth shorts,Purple,No,1260,315,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy2,8849,3EDZEAy5bTgcdL7JZ,BOTTOMS
terry-cloth shorts,Green,No,1260,315,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy3,8850,JfpSFkXks6w2SBcLy,BOTTOMS
three-quarter sweatpants,Mint,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat0,5702,nyq9B6mTWidH5n5Hr,BOTTOMS
three-quarter sweatpants,Pink,No,1100,275,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat1,11365,q6JKSrekYwPqEnzNE,BOTTOMS
three-quarter sweatpants,Light blue,No,1100,275,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat2,11366,9vxQkDJ3YatsGKFT6,BOTTOMS
three-quarter sweatpants,Orange,No,1100,275,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat3,11367,r66CBfx8CCMJqouer,BOTTOMS
three-quarter sweatpants,Black,No,1100,275,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat4,11368,fvsCZqn4eTCqReEkZ,BOTTOMS
three-quarter sweatpants,Yellow,No,1100,275,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat5,11369,j57w2BL4LfQd74sBz,BOTTOMS
three-quarter sweatpants,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat6,11370,CwAYu5ihqHrTJsLd6,BOTTOMS
three-quarter sweatpants,Purple,No,1100,275,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat7,11371,K6mjpxubY7xd7kqQR,BOTTOMS
tie-dye skirt,Red,No,1260,315,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye0,5826,64MqcXfrSPMMREAwK,BOTTOMS
tie-dye skirt,Blue,No,1260,315,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye1,8749,zid6BqnPPQF97NPD5,BOTTOMS
tie-dye skirt,Green,No,1260,315,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye2,8750,DCixrf33EkNYAPPMu,BOTTOMS
tie-dye skirt,Purple,No,1260,315,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye3,8751,g68iEhnysuFYgBup3,BOTTOMS
tie-dye skirt,Orange,No,1260,315,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye4,8752,pv3PKQHvmpeoM6gzn,BOTTOMS
tiered skirt,Purple,No,1200,300,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered0,4502,Pz7hCfPExX8cCPgAH,BOTTOMS
tiered skirt,Mint,No,1200,300,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered1,8717,4gXPrDgHyZWEuArER,BOTTOMS
tiered skirt,Avocado,No,1200,300,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered2,8718,sWk6G7Ceqv8Lqeg58,BOTTOMS
tiered skirt,Yellow,No,1200,300,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered3,8719,5KhcEe8DJ4CSjNiW5,BOTTOMS
tiered skirt,Blue,No,1200,300,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered4,8720,QrMtzDRxGF75foy3F,BOTTOMS
torn pants,Brown,No,NFS,10,Brown,Brown,1x1,Recycle bin,,All Year,No,1.0.0,Simple,goth,No,Not for sale,BottomsTexPantsWideTeared0,5701,kepGvoJ3xHFXLwJvp,BOTTOMS
torn pants,Black,No,NFS,10,Black,Black,1x1,Recycle bin,,All Year,No,1.0.0,Simple,goth,No,Not for sale,BottomsTexPantsWideTeared1,9281,PZRnJXs8sxPCC4vE6,BOTTOMS
torn pants,Gray,No,NFS,10,Gray,Gray,1x1,Recycle bin,,All Year,No,1.0.0,Simple,goth,No,Not for sale,BottomsTexPantsWideTeared2,9282,vwftSXCSwsCsBmbhx,BOTTOMS
track pants,Navy blue,No,770,192,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey0,3335,E5cqgBweC9ZF5FMSD,BOTTOMS
track pants,Gray,No,770,192,Gray,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey1,11284,eeoJ3osaNohwGSTGY,BOTTOMS
track pants,White,No,770,192,White,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey2,11285,cBhfnx7gfTtAvhKfn,BOTTOMS
track pants,Red,No,770,192,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey3,11286,ZGcTAcZBmqoX5YpjF,BOTTOMS
track pants,Light blue,No,770,192,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey4,11287,5sxwPtzDZrnYXhXFt,BOTTOMS
track pants,Green,No,770,192,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey5,11288,sPMQyoZ37nXmWbsjR,BOTTOMS
track pants,Blue,No,770,192,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey6,11289,TfdjQjZwcyLSuGhhX,BOTTOMS
traditional monpe pants,Dark blue,No,1040,260,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; work,No,For sale,BottomsTexPantsNormalMonpe0,5412,zSGaTZdYFkmwDmJu6,BOTTOMS
traditional monpe pants,Blue,No,1040,260,Blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; work,No,For sale,BottomsTexPantsNormalMonpe1,9169,yYKvjhWMEQWmu4poE,BOTTOMS
traditional monpe pants,Golden yellow,No,1040,260,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; work,No,For sale,BottomsTexPantsNormalMonpe2,9170,uc6hPSAoDQama7Chm,BOTTOMS
traditional monpe pants,Dark red,No,1040,260,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; work,No,For sale,BottomsTexPantsNormalMonpe3,9171,zXtA37muiXwm2ckoc,BOTTOMS
traditional suteteko pants,Red,No,560,140,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy; vacation,No,For sale,BottomsTexPantsWideSuteteko0,5460,CcYr85ukPhHrzjxBc,BOTTOMS
traditional suteteko pants,Yellow-green,No,560,140,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy; vacation,No,For sale,BottomsTexPantsWideSuteteko1,9172,LZ3W8iFp5Arqhwr5Z,BOTTOMS
traditional suteteko pants,Golden yellow,No,560,140,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy; vacation,No,For sale,BottomsTexPantsWideSuteteko2,9173,rZqvuYXYNABTwadnN,BOTTOMS
traditional suteteko pants,Purple,No,560,140,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy; vacation,No,For sale,BottomsTexPantsWideSuteteko3,9174,kBfBhnTkPJGfcP8Z6,BOTTOMS
traditional suteteko pants,Aqua,No,560,140,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy; vacation,No,For sale,BottomsTexPantsWideSuteteko4,9175,J7mpdWGdfKPQxChAN,BOTTOMS
traditional suteteko pants,Blue,No,560,140,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy; vacation,No,For sale,BottomsTexPantsWideSuteteko5,9176,vjQJNB2qSRWD8Ngzi,BOTTOMS
tweed frilly skirt,Brown,No,1560,390,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale; formal,No,For sale,BottomsTexSkirtAlineTweedfrill0,4428,x2BD6PuvAkPaiHBKy,BOTTOMS
tweed frilly skirt,Gray,No,1560,390,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale; formal,No,For sale,BottomsTexSkirtAlineTweedfrill1,8908,uFSa6h3JWJQkvJJNm,BOTTOMS
tweed frilly skirt,Pink,No,1560,390,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,everyday; fairy tale; formal,No,For sale,BottomsTexSkirtAlineTweedfrill2,8909,5bCqs8Mhmvdx2RJtM,BOTTOMS
tweed frilly skirt,Blue,No,1560,390,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale; formal,No,For sale,BottomsTexSkirtAlineTweedfrill3,8910,qiEHXLZMNSvNXKPFh,BOTTOMS
tweed pants,Brown,No,1300,325,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideTweed0,3708,5Sj3iH6txuoZtZMBn,BOTTOMS
tweed pants,Blue,No,1300,325,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideTweed1,11386,iQyXbdEtJx9ktr3dc,BOTTOMS
tweed pants,Beige,No,1300,325,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideTweed2,11387,QnThywpsT9priJobB,BOTTOMS
tweed pants,Berry red,No,1300,325,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideTweed3,11388,xjPKcWq6iPa78S2Tw,BOTTOMS
tweed pants,Green,No,1300,325,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideTweed4,11389,kNaAeauZPyZdMddcA,BOTTOMS
tweed pants,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideTweed5,11390,7j9P7XnEhBzScs6bf,BOTTOMS
tweed skirt,Yellow,No,1300,325,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday,No,For sale,BottomsTexSkirtAlineTweed0,3297,irSR7thcoG4kKqsJ8,BOTTOMS
tweed skirt,Pink,No,1300,325,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday,No,For sale,BottomsTexSkirtAlineTweed1,11666,TDmgEAYemyAsKAMdu,BOTTOMS
tweed skirt,Blue,No,1300,325,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday,No,For sale,BottomsTexSkirtAlineTweed2,11667,XhB9sFiNSsDJvYJBT,BOTTOMS
two-tone pants,Blue,No,880,220,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday,No,For sale,BottomsTexPantsNormalTwotoneBlue,4185,FH9WFq9jSFsRXLpkw,BOTTOMS
two-tone pants,Monotone,No,880,220,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalTwotoneMonochrome,3317,Rzfvg3L7AhnCBQu3h,BOTTOMS
two-tone pants,Red,No,880,220,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalTwotoneRed,4184,egAw2r93TF3R65Zn2,BOTTOMS
two-tone pants,Yellow,No,880,220,Yellow,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalTwotoneYellow,4183,TGuTEn7Ecjbqb6P6M,BOTTOMS
upcycled skirt,Beige,No,1320,330,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; party,No,For sale,BottomsTexSkirtAlineShabby0,5449,ZwXhjeFgdvZZjBKMY,BOTTOMS
upcycled skirt,Pink,No,1320,330,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; party,No,For sale,BottomsTexSkirtAlineShabby1,8918,ALCuuNzoKWhf8ehqY,BOTTOMS
upcycled skirt,Mint,No,1320,330,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; party,No,For sale,BottomsTexSkirtAlineShabby2,8919,LTbPzFTGxS8hfw22Z,BOTTOMS
vibrant shorts,Orange,No,980,245,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; vacation,No,For sale,BottomsTexPantsHalfEthnic0,4487,Z2az8LxLzPu5FrK22,BOTTOMS
vibrant shorts,Avocado,No,980,245,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; vacation,No,For sale,BottomsTexPantsHalfEthnic1,9099,xRBvYGAfeNWCW7dYd,BOTTOMS
vibrant shorts,Pink,No,980,245,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; vacation,No,For sale,BottomsTexPantsHalfEthnic2,9100,QmYhJsSGSGSCCSmQ7,BOTTOMS
vibrant shorts,Blue,No,980,245,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; vacation,No,For sale,BottomsTexPantsHalfEthnic3,9101,xRPSWLKrorEfK5hcf,BOTTOMS
vibrant shorts,Black,No,980,245,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; vacation,No,For sale,BottomsTexPantsHalfEthnic4,9102,MEDYoymwJwwReCkxz,BOTTOMS
western pants,Brown,No,1540,385,Brown,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Active,outdoorsy; work,No,For sale,BottomsTexPantsWideCowboyBrown,3463,eAfvmW3BYiuPEh7GD,BOTTOMS
wide chino pants,Brown,No,1100,275,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,BottomsTexPantsWideChino0,5285,EmJsQ4gnatKFANNWK,BOTTOMS
wide chino pants,Beige,No,1100,275,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,BottomsTexPantsWideChino1,11150,fa4HcJC7BaR5YhPNp,BOTTOMS
wide chino pants,Navy blue,No,1100,275,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,BottomsTexPantsWideChino2,11151,EczowvXpswDM3TZEY,BOTTOMS
wide chino pants,Avocado,No,1100,275,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,BottomsTexPantsWideChino3,11152,r74mKfXWrf6j6Lj3y,BOTTOMS
wide chino pants,Gray,No,1100,275,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy,No,For sale,BottomsTexPantsWideChino4,11153,yjPwZ3zQJA3PpDaZz,BOTTOMS
workout pants,Lime,No,880,220,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; work,No,For sale,BottomsTexPantsNormalTraining0,5721,yYrLfinoqTdxksHAm,BOTTOMS
workout pants,Pink,No,880,220,Black,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; work,No,For sale,BottomsTexPantsNormalTraining1,11363,ePFPGnTiii8QC2zhc,BOTTOMS
workout pants,Orange,No,880,220,Black,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; work,No,For sale,BottomsTexPantsNormalTraining2,11364,wESNkSTHEJroSFYjN,BOTTOMS
worn-out cutoffs,Light blue,No,960,240,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cool,everyday; vacation,No,For sale,BottomsTexPantsHotDenimholes0,4251,7QRfaFs7ZYcnyn55v,BOTTOMS
worn-out cutoffs,Blue,No,960,240,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cool,everyday; vacation,No,For sale,BottomsTexPantsHotDenimholes1,11434,MpngYTiKXh3JMMjtP,BOTTOMS
worn-out cutoffs,White,No,960,240,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cool,everyday; vacation,No,For sale,BottomsTexPantsHotDenimholes2,11435,hypdwpnkKJusfEFEj,BOTTOMS
worn-out cutoffs,Black,No,960,240,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cool,everyday; vacation,No,For sale,BottomsTexPantsHotDenimholes3,11436,ru9teEwCJsaBhpsAt,BOTTOMS
worn-out jeans,Light blue,No,1100,275,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; outdoorsy,No,For sale,BottomsTexPantsNormalDenimholes0,3313,JhGC2ifiRnfSPvAyL,BOTTOMS
worn-out jeans,Blue,No,1100,275,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,everyday; outdoorsy,No,For sale,BottomsTexPantsNormalDenimholes1,11427,RPkPvmzue9Qv5fvhv,BOTTOMS
worn-out jeans,White,No,1100,275,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; outdoorsy,No,For sale,BottomsTexPantsNormalDenimholes2,11428,B7P4b6wMaPXZnZ7iv,BOTTOMS
worn-out jeans,Black,No,1100,275,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; outdoorsy,No,For sale,BottomsTexPantsNormalDenimholes3,11429,HtDFpJdmRMruqoD6W,BOTTOMS
yacht shorts,Light blue,No,840,210,Light blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,No,For sale,BottomsTexPantsHotYacht0,4370,QjdSSCSF9XYsJE24c,BOTTOMS
yacht shorts,Red,No,840,210,Red,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,No,For sale,BottomsTexPantsHotYacht1,8861,XWv6onJTs5ohuDqWP,BOTTOMS
yacht shorts,Pink,No,840,210,Pink,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,No,For sale,BottomsTexPantsHotYacht2,8862,a229KAJ53nBYbMx8K,BOTTOMS
yacht shorts,Purple,No,840,210,Purple,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,No,For sale,BottomsTexPantsHotYacht3,8863,FxpA7aZnQmEj9kJJb,BOTTOMS
