Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
tiara hair,Silver,No,2940,735,Gray,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,No,For sale,CapWigPrincess0,6092,dhMP2ThwJYzisAXRH,HEADWEAR
tiara hair,Gold,No,2940,735,Yellow,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,No,For sale,CapWigPrincess1,9749,EdQfDQxeZYBGryJop,HEADWEAR
tiara hair,Rose gold,No,2940,735,Pink,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,No,For sale,CapWigPrincess2,9750,fsD6pcbWiDmdnF9Qr,HEADWEAR
top hat,Black,No,2100,525,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat0,5129,YvQcqHBTgjgyuCG3W,HEADWEAR
top hat,White,No,2100,525,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat1,11033,NfzKSM4CXGwoitHMy,HEADWEAR
top hat,Brown,No,2100,525,Brown,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat2,11034,My46PzCxXpEDuwAjQ,HEADWEAR
top hat,Purple,No,2100,525,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat3,11035,Gn2rW4vjXj6vw5Gz6,HEADWEAR
top hat,Red,No,2100,525,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat4,11036,uydvrPNDFed35vTaf,HEADWEAR
top hat,Blue,No,2100,525,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat5,11037,AFCuyyQqrQGgLTC9G,HEADWEAR
tropical hat,Mint,No,700,175,Green,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine0,11061,EYbZgXS2NmCb4mqHj,HEADWEAR
tropical hat,White,No,700,175,White,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine1,12041,G4gbisnhEmJMw8cYR,HEADWEAR
tropical hat,Blue,No,700,175,Blue,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine2,12042,WbeLRLpQrRGG6JHbx,HEADWEAR
tropical hat,Yellow,No,700,175,Yellow,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine3,12110,LMgNdZK7QocLfopTk,HEADWEAR
tropical hat,Pink,No,700,175,Pink,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine4,12111,uumdb44ZbxgskiAbQ,HEADWEAR
tubeteika,Red,No,NFS,500,Red,Brown,1x1,,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek0,10913,QFGyvXwscrvo5e89i,HEADWEAR
tubeteika,Blue,No,NFS,500,Light blue,Blue,1x1,,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek1,12030,DN8N7BZPCEFKTDnr8,HEADWEAR
tubeteika,Camel,No,NFS,500,Orange,Brown,1x1,,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek2,12031,A9ngwk6oXJE8XaaJE,HEADWEAR
tubeteika,Purple,No,NFS,500,Purple,Pink,1x1,,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek3,12032,Sa9vDNBf9ocfTGG3u,HEADWEAR
tulip crown,Colorful,Yes,NFS,400,Red,Yellow,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentTulip1,5102,boCfvbAPGLLbHxadk,HEADWEAR
tulip hat,Orange,No,630,157,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; comfy,HeadCap,Yes,For sale,CapHatTulip0,5293,2atryTheqj4uK8rjW,HEADWEAR
tulip hat,Brown,No,630,157,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; comfy,HeadCap,Yes,For sale,CapHatTulip1,11834,ycT7cnbbqh4N5XsrJ,HEADWEAR
tulip hat,Camel,No,630,157,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy,HeadCap,Yes,For sale,CapHatTulip2,11835,PvPMhvS3sWaWYG4DX,HEADWEAR
turban,Purple,No,NFS,800,White,Purple,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban0,5434,jLqvgtKncu6AqkAXw,HEADWEAR
turban,Blue,No,NFS,800,White,Light blue,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban1,11863,csnWeqARQSaAPZvMP,HEADWEAR
turban,Pink,No,NFS,800,White,Pink,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban2,11864,9Ge7K5fRmCEB9mfed,HEADWEAR
turban,Yellow,No,NFS,800,White,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban3,11865,NN79zprnvwsTRJHyC,HEADWEAR
tweed cap,Brown,No,1100,275,Brown,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatTweed0,9769,sxk5X5gG96rfuDTFn,HEADWEAR
tweed cap,Blue,No,1100,275,Blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatTweed1,11983,kbCkjCj5kJ7WLR29a,HEADWEAR
tweed cap,Green,No,1100,275,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatTweed2,11984,kYQH5dhveFPmxHfWx,HEADWEAR
veil,Blue,No,NFS,800,Light blue,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil0,5684,aMMRZzuDjMAw2tvJa,HEADWEAR
veil,Purple,No,NFS,800,Purple,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil1,11881,uBW729W6LrWC2FLce,HEADWEAR
veil,Pink,No,NFS,800,Red,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil2,11882,peNBBPLzRX8veChtN,HEADWEAR
veil,Yellow,No,NFS,800,Yellow,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil3,11883,EpofotkFGiHMcHaBK,HEADWEAR
veiled gardening hat,Pink,No,560,140,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm0,5669,47rrN4MCnmx3nJEEi,HEADWEAR
veiled gardening hat,Blue,No,560,140,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm1,11815,eyPdkLWRTMWEo2uR4,HEADWEAR
veiled gardening hat,Orange,No,560,140,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm2,11816,CXXNSpGqw3on976he,HEADWEAR
veiled gardening hat,Green,No,560,140,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm3,11817,Av5unqgGpFQcP8QCw,HEADWEAR
veiled gardening hat,Purple,No,560,140,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm4,11818,hgw8yGyxu5CSHmWrX,HEADWEAR
viking helmet,Gray,No,2100,525,Gray,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale,HeadCap,Yes,For sale,CapHatViking0,5266,537cx76ofDQmS26Ey,HEADWEAR
viking helmet,Brown,No,2100,525,Brown,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale,HeadCap,Yes,For sale,CapHatViking1,9739,Rv7n6ktcwehABWxT2,HEADWEAR
viking helmet,Blue,No,2100,525,Blue,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale,HeadCap,Yes,For sale,CapHatViking2,9740,ksgNzeQnhsKE53aCH,HEADWEAR
visual-punk wig,Hair Color,No,1400,350,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,party; theatrical; work,Headgear_HasEar,No,For sale,CapWigVisual,5832,vht7uMem86b7xt6mH,HEADWEAR
water-egg shell,,Yes,NFS,800,Purple,Beige,1x1,,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggfish0,12444,mN8qCCPvcMABTSDyg,HEADWEAR
watermelon hat,Red,No,980,245,Green,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; theatrical; vacation,HeadCap,Yes,For sale,CapHatWatermelon,5280,PSDsGq5y7TsLDnSu7,HEADWEAR
welding mask,Red,No,1040,260,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,goth; work,HeadFace,No,For sale,CapMaskWelderRed,5381,jo3TyHC3dXYa2Zy4g,HEADWEAR
wide-brim straw hat,Black,No,1320,330,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,party; vacation,HeadCap,Yes,For sale,CapHatStraw0,5297,D5JmMjreRDuvczTA7,HEADWEAR
wide-brim straw hat,Beige,No,1320,330,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,party; vacation,HeadCap,Yes,For sale,CapHatStraw1,10886,Mjdf6SwHRZ8eieKFw,HEADWEAR
wide-brim straw hat,White,No,1320,330,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,party; vacation,HeadCap,Yes,For sale,CapHatStraw2,10887,zro4j3P3J4PyP2Ad6,HEADWEAR
windflower crown,Colorful,Yes,NFS,480,Colorful,Colorful,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentAnemone1,5099,ozmWzY5uiHT5KjnJv,HEADWEAR
wizard's cap,Blue,No,880,220,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; party,HeadCap,Yes,For sale,CapHatWizard0,5336,Wz4cvdNMErcHzjuYG,HEADWEAR
wizard's cap,Purple,No,880,220,Purple,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; party,HeadCap,Yes,For sale,CapHatWizard1,11848,v83KqYfJjaJ8BkEsu,HEADWEAR
wood-egg shell,,Yes,NFS,800,Orange,Brown,1x1,,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggforest0,12442,dRt2qDxRs35EkEoPP,HEADWEAR
wrestling mask,Red,No,1120,280,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling0,5368,dkzs77y5MAGaGYD6J,HEADWEAR
wrestling mask,Blue,No,1120,280,Blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling1,11829,GtdanqkhqvXwFfDuM,HEADWEAR
wrestling mask,Green,No,1120,280,Green,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling2,11830,i5GhcXXkWHgenBYAz,HEADWEAR
wrestling mask,Pink,No,1120,280,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling3,11831,Tdv8RPmzv4kmoZS3N,HEADWEAR
wrestling mask,Black,No,1120,280,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling4,11832,MJfPeiLwjdKRRAMuh,HEADWEAR
wrestling mask,Yellow,No,1120,280,Yellow,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling5,11833,qFHhMPcZHg8v3pha6,HEADWEAR
zap helmet,Pink,No,1600,400,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero0,5423,XFzN8mBnHyocBiPPB,HEADWEAR
zap helmet,Blue,No,1600,400,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero1,11800,jXuhstWBsfhdjA6xZ,HEADWEAR
zap helmet,Green,No,1600,400,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero2,11801,P2PLffHrzFct8w3fq,HEADWEAR
zap helmet,Red,No,1600,400,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero3,11802,4yKDqw7GEjCqk3Wue,HEADWEAR
zap helmet,Yellow,No,1600,400,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero4,11803,EdPZ9zQp885JvNb5d,HEADWEAR
zap helmet,Black,No,1600,400,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero5,11804,QSo84QtPf2Eu2DREQ,HEADWEAR
zap helmet,Silver,No,1600,400,Gray,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero6,11805,7unEQcZkgiQdq7gGS,HEADWEAR
zap helmet,White,No,1600,400,White,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero7,11806,6gW3vjAKFNTdKto8t,HEADWEAR
zen hair clip,Red,No,4300,1075,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku0,8610,6uuujwuHdzMm9ttkc,HEADWEAR
zen hair clip,Aqua,No,4300,1075,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku1,9753,NXBG3mwrurq4MrdHh,HEADWEAR
zen hair clip,Dark blue,No,4300,1075,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku2,9754,Xq8heq47Gnf29twia,HEADWEAR
zen hair clip,Golden yellow,No,4300,1075,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku3,9755,xHE27uf8BE7agxqmq,HEADWEAR
zen hair clip,Purple,No,4300,1075,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku4,9756,fi5XGqJDLHNR3Mphw,HEADWEAR
zen hair clip,Pink,No,4300,1075,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku5,9757,qpgAxNh3vFtBFBBTS,HEADWEAR
zen hair clip,Green,No,4300,1075,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku6,9758,ugwn64vSZgP9AhePJ,HEADWEAR
zen hair clip,Sky blue,No,4300,1075,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku7,9759,uaDNGEcundJnPA63c,HEADWEAR
